creationDate,component,totalEffort,avg(severity),avg(maintainability_Rating),avg(security_Rating),avg(reliability_Rating),count(DISTINCT author),TDS,Change Log - Effort,Change Log - Severity,,PC - Effort,PC - Severity,PC - TDS,Functional Weighting,Architectural Weighting,Diff (Func-Arch),Neutral Weighting,Diff (Func-Neutral)
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,10,0.4,1,0.1,0.05,1,4,51->10,0.36->0.4,18.36->4,80.39215686,11.11111111,78.21350763,3,4,TRUE,3,FALSE
2012-02-17T16:03:47Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,12,0.266666667,1,0.1,0.05,1,3.2,10->12,0.4->0.266666666666667,4->3.2,20,33.33333333,20,3,4,TRUE,2,TRUE
2012-09-08T02:47:46Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,54,0.4,1,0.1,0.05,1,21.6,12->54,0.266666666666667->0.4,3.2->21.6,350,50,575,3,4,TRUE,3,FALSE
2013-01-25T19:54:06Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,20,0.4,1,0.1,0.05,1,8,54->20,No,21.6->8,62.96296296,0,62.96296296,3,4,TRUE,3,FALSE
2013-02-09T07:57:36Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,40,0.4,1,0.1,0.05,1,16,20->40,No,8->16,100,0,100,3,4,TRUE,3,FALSE
2013-02-13T22:03:41Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,20,0.4,1,0.1,0.05,1,8,40->20,No,16->8,50,0,50,3,4,TRUE,3,FALSE
2013-02-24T12:30:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,812,0.375510204,1,0.1,0.05,1,304.9142857,20->812,0.4->0.375510204081633,8->304.914285714286,3960,6.12244898,3711.428571,3,4,TRUE,2,TRUE
2013-02-26T16:49:59Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,20,0.4,1,0.1,0.05,1,8,812->20,0.375510204081633->0.4,304.914285714286->8,97.53694581,6.52173913,97.37631184,3,4,TRUE,3,FALSE
2013-03-05T22:47:43Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,40,0.4,1,0.1,0.05,1,16,20->40,No,8->16,100,0,100,3,4,TRUE,3,FALSE
2013-03-12T16:53:40Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,20,0.4,1,0.1,0.05,1,8,40->20,No,16->8,50,0,50,3,4,TRUE,3,FALSE
2013-03-15T18:37:25Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,555,0.4,1,0.1,0.05,1,222,20->555,0.4->0.399999999999999,8->221.999999999999,2675,2.50E-13,2675,3,4,TRUE,2,TRUE
2013-03-18T12:02:58Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,25,0.4,1,0.1,0.05,2,10,555->25,0.399999999999999->0.4,221.999999999999->10,95.4954955,2.50E-13,95.4954955,3,4,TRUE,3,FALSE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,203,0.39,1,0.1,0.05,1,79.17,25->203,0.4->0.39,10->79.17,712,2.5,691.7,3,4,TRUE,2,TRUE
2013-07-17T18:08:53Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,25,0.4,1,0.1,0.05,2,10,203->25,0.39->0.4,79.17->10,87.68472906,2.564102564,87.36895289,3,4,TRUE,3,FALSE
2013-07-24T16:29:26Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,5,0.4,1,0.1,0.05,1,2,25->5,No,10->2,80,0,80,3,4,TRUE,3,FALSE
2013-07-25T23:59:26Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/BulkImporter.java,2420,0.333628319,1,0.1,0.05,1,807.380531,5->2420,0.4->0.333628318584072,2->807.380530973454,48300,16.59292035,40269.02655,3,4,TRUE,2,TRUE
2011-10-19T17:24:12Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/ClientServiceHandler.java,2,0.2,1,0.1,0.05,1,0.4,2496->2,0.3->0.2,748.8->0.4,99.91987179,33.33333333,99.9465812,3,4,TRUE,2,TRUE
2011-10-20T19:45:21Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/ClientServiceHandler.java,241,0.2,1,0.1,0.05,1,48.2,2->241,No,0.4->48.2,11950,0,11950,3,4,TRUE,2,TRUE
2013-02-14T18:21:05Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/ClientServiceHandler.java,57,0.2875,1,0.1,0.05,1,16.3875,241->57,0.2->0.2875,48.2->16.3875,76.34854772,43.75,66.00103734,3,4,TRUE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/HdfsZooInstance.java,481,0.2,1,0.1,0.05,1,96.2,1202->481,0.249740932642486->0.2,300.188601036268->96.2,59.98336106,19.91701245,67.95348002,3,4,TRUE,2,TRUE
2011-11-01T18:26:02Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/HdfsZooInstance.java,960,0.4,1,0.1,0.05,1,384,481->960,0.2->0.4,96.2->384,99.58419958,100,299.1683992,3,4,TRUE,3,FALSE
2013-02-14T18:21:05Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/client/HdfsZooInstance.java,50,0.266666667,1,0.1,0.05,1,13.33333333,960->50,0.4->0.266666666666667,384->13.3333333333333,94.79166667,33.33333333,96.52777778,3,4,TRUE,2,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/ServerConfiguration.java,30,0.4,1,0.1,0.05,1,12,2850->30,0.399999999999999->0.4,1140->12,98.94736842,2.50E-13,98.94736842,1,1,FALSE,3,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/TableConfWatcher.java,11,0.3,1,0.1,0.05,1,3.3,65->11,0.288888888888889->0.3,18.7777777777778->3.3,83.07692308,3.846153846,82.4260355,1,1,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/TableConfWatcher.java,62,0.314285714,1,0.1,0.05,1,19.48571429,11->62,0.3->0.314285714285714,3.3->19.4857142857143,463.6363636,4.761904762,490.4761905,1,1,FALSE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/TableConfiguration.java,6,0.3,1,0.1,0.05,1,1.8,42->6,0.26->0.3,10.92->1.8,85.71428571,15.38461538,83.51648352,1,1,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/TableConfiguration.java,40,0.275,1,0.1,0.05,1,11,6->40,0.3->0.275,1.8->11,566.6666667,8.333333333,511.1111111,1,1,FALSE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/ZooConfiguration.java,1,0.2,1,0.1,0.05,1,0.2,19->1,0.24->0.2,4.56->0.2,94.73684211,16.66666667,95.61403509,1,1,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/conf/ZooConfiguration.java,17,0.25,1,0.1,0.05,1,4.25,1->17,0.2->0.25,0.2->4.25,1600,25,2025,1,1,FALSE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/ConstraintChecker.java,1,0.2,1,0.1,0.05,1,0.2,1788->1,0.464383561643836->0.2,830.317808219179->0.2,99.94407159,56.93215339,99.97591284,1,1,FALSE,2,TRUE
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/ConstraintChecker.java,480,0.4,1,0.1,0.05,1,192,1->480,0.2->0.4,0.2->192,47900,100,95900,1,1,FALSE,3,TRUE
2013-02-14T18:21:05Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/ConstraintChecker.java,47,0.45,1,0.1,0.05,1,21.15,480->47,0.4->0.45,192->21.15,90.20833333,12.5,88.984375,1,1,FALSE,3,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/ConstraintLoader.java,1440,0.4,1,0.1,0.05,1,576,240->1440,0.2->0.4,48->576,500,100,1100,1,1,FALSE,3,TRUE
2013-02-14T18:21:05Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/ConstraintLoader.java,35,0.3,1,0.1,0.05,1,10.5,1440->35,0.4->0.3,576->10.5,97.56944444,25,98.17708333,1,1,FALSE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/MetadataConstraints.java,1,0.2,1,0.1,0.05,1,0.2,5271->1,0.418023255813957->0.2,2203.40058139537->0.2,99.98102827,52.15577191,99.99092312,2,2,FALSE,2,FALSE
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/MetadataConstraints.java,1386,0.333333333,1,0.1,0.05,1,462,1->1386,0.2->0.333333333333333,0.2->461.999999999999,138500,66.66666667,230900,2,2,FALSE,2,FALSE
2013-04-09T20:00:31Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/constraints/MetadataConstraints.java,186,0.4,1,0.1,0.05,1,74.4,1386->186,0.333333333333333->0.4,461.999999999999->74.4,86.58008658,20,83.8961039,2,2,FALSE,3,TRUE
2012-01-18T20:11:19Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Admin.java,3030,0.4,1,0.1,0.05,1,1212,14440->3030,0.433333333333332->0.399999999999999,6257.33333333331->1212,79.0166205,7.692307692,80.63072661,1,1,FALSE,2,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Admin.java,152,0.433333333,1,0.1,0.05,1,65.86666667,3030->152,0.399999999999999->0.433333333333333,1212->65.8666666666666,94.98349835,8.333333333,94.56545655,1,1,FALSE,3,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Fate.java,1,0.2,1,0.1,0.05,1,0.2,108->1,0.291666666666667->0.2,31.5->0.2,99.07407407,31.42857143,99.36507937,1,1,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Fate.java,106,0.3,1,0.1,0.05,1,31.8,1->106,0.2->0.3,0.2->31.8,10500,50,15800,1,1,FALSE,2,TRUE
2012-01-18T18:42:39Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Print.java,5778,0.388888889,1,0.1,0.05,1,2247,77->5778,0.3875->0.388888888888891,29.8375->2247.00000000001,7403.896104,0.358422939,7430.791789,1,1,FALSE,2,TRUE
2012-01-23T19:53:21Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Print.java,107,0.388888889,1,0.1,0.05,1,41.61111111,5778->107,0.388888888888891->0.388888888888889,2247.00000000001->41.6111111111111,98.14814815,5.14E-13,98.14814815,1,1,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/Repo.java,20,0.4,1,0.1,0.05,1,8,22->20,0.3->0.4,6.6->8,9.090909091,33.33333333,21.21212121,1,1,FALSE,3,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/StackOverflowException.java,5,0.2,1,0.1,0.05,1,1,7->5,No,1.4->1,28.57142857,0,28.57142857,1,1,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/TStore.java,10,0.4,1,0.1,0.05,1,4,12->10,0.3->0.4,3.6->4,16.66666667,33.33333333,11.11111111,1,1,FALSE,3,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,11,0.3,1,0.1,0.05,1,3.3,177->11,0.31875->0.3,56.41875->3.3,93.78531073,5.882352941,94.15088069,1,1,FALSE,2,TRUE
2012-01-18T17:42:12Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,20,0.4,1,0.1,0.05,1,8,11->20,0.3->0.4,3.3->8,81.81818182,33.33333333,142.4242424,1,1,FALSE,3,TRUE
2012-10-04T01:27:15Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,12,0.4,1,0.1,0.05,1,4.8,20->12,No,8->4.8,40,0,40,1,1,FALSE,3,TRUE
2013-04-02T20:18:39Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,510,0.6,1,0.1,0.05,1,306,12->510,0.4->0.600000000000001,4.8->306.000000000001,4150,50,6275,1,1,FALSE,4,TRUE
2013-04-08T17:25:56Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,10,0.6,1,0.1,0.05,1,6,510->10,0.600000000000001->0.6,306.000000000001->6,98.03921569,1.67E-13,98.03921569,1,1,FALSE,4,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,167,0.326666667,1,0.1,0.05,1,54.55333333,10->167,0.6->0.326666666666667,6->54.5533333333334,1570,45.55555556,809.2222222,1,1,FALSE,2,TRUE
2013-07-09T19:50:06Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/fate/ZooStore.java,10,0.6,1,0.1,0.05,1,6,167->10,0.326666666666667->0.6,54.5533333333334->6,94.01197605,83.67346939,89.00158866,1,1,FALSE,4,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/GarbageCollectWriteAheadLogs.java,476,0.397916667,1,0.1,0.05,1,189.4083333,11115->476,0.399999999999997->0.397916666666666,4445.99999999997->189.408333333333,95.71749888,0.520833333,95.73980357,4,5,TRUE,2,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/GarbageCollectWriteAheadLogs.java,122,0.4,1,0.1,0.05,1,48.8,476->122,0.397916666666666->0.4,189.408333333333->48.8,74.3697479,0.523560209,74.2355581,4,5,TRUE,3,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,521,0.2,1,0.1,0.05,1,104.2,8334->521,0.366188197767145->0.2,3051.81244019139->104.2,93.74850012,45.38327526,96.58563552,4,5,TRUE,2,TRUE
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,1456,0.333333333,1,0.1,0.05,1,485.3333333,521->1456,0.2->0.333333333333333,104.2->485.333333333333,179.462572,66.66666667,365.7709533,4,5,TRUE,2,TRUE
2012-02-06T19:03:35Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,832,0.4,1,0.1,0.05,1,332.8,1456->832,0.333333333333333->0.4,485.333333333333->332.8,42.85714286,20,31.42857143,4,5,TRUE,3,TRUE
2012-04-04T19:10:01Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,5,0.4,1,0.1,0.05,1,2,832->5,No,332.8->2,99.39903846,0,99.39903846,4,5,TRUE,3,TRUE
2012-05-01T20:50:36Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,165,0.4,1,0.1,0.05,1,66,5->165,No,2->66,3200,0,3200,4,5,TRUE,3,TRUE
2012-08-22T19:55:43Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,5,0.4,1,0.1,0.05,1,2,165->5,No,66->2,96.96969697,0,96.96969697,4,5,TRUE,3,TRUE
2013-01-10T15:31:27Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,204,0.341176471,1,0.1,0.05,1,69.6,5->204,0.4->0.341176470588235,2->69.6,3980,14.70588235,3380,4,5,TRUE,2,TRUE
2013-01-18T16:25:53Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,5,0.4,1,0.1,0.05,1,2,204->5,0.341176470588235->0.4,69.6->2,97.54901961,17.24137931,97.12643678,4,5,TRUE,3,TRUE
2013-01-18T18:33:01Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,480,0.6,1,0.1,0.05,1,288,5->480,0.4->0.600000000000001,2->288,9500,50,14300,4,5,TRUE,4,FALSE
2013-02-14T18:21:05Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,214,0.355555556,1,0.1,0.05,1,76.08888889,480->214,0.600000000000001->0.355555555555556,288->76.088888888889,55.41666667,40.74074074,73.58024691,4,5,TRUE,2,TRUE
2013-04-17T23:41:25Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/iterators/MetadataBulkLoadFilter.java,250,0.2,1,0.1,0.05,1,50,20->250,0.366666666666667->0.2,7.33333333333334->50,1150,45.45454545,581.8181818,2,2,FALSE,2,FALSE
2013-04-23T13:46:52Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/iterators/MetadataBulkLoadFilter.java,5,0.2,1,0.1,0.05,1,1,250->5,No,50->1,98,0,98,2,2,FALSE,2,FALSE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/iterators/MetadataBulkLoadFilter.java,20,0.366666667,1,0.1,0.05,1,7.333333333,5->20,0.2->0.366666666666667,1->7.33333333333334,300,83.33333333,633.3333333,2,2,FALSE,2,FALSE
2013-07-17T18:08:53Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/iterators/MetadataBulkLoadFilter.java,5,0.2,1,0.1,0.05,1,1,20->5,0.366666666666667->0.2,7.33333333333334->1,75,45.45454545,86.36363636,2,2,FALSE,2,FALSE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogArchiver.java,1,0.2,1,0.1,0.05,1,0.2,3612->1,0.233274956217165->0.2,842.5891418564->0.2,99.97231451,14.26426426,99.97626364,2,2,FALSE,2,FALSE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogArchiver.java,38,0.233333333,1,0.1,0.05,1,8.866666667,1->38,0.2->0.233333333333333,0.2->8.86666666666665,3700,16.66666667,4333.333333,2,2,FALSE,2,FALSE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogFileKey.java,1,0.2,1,0.1,0.05,1,0.2,108->1,0.369230769230769->0.2,39.876923076923->0.2,99.07407407,45.83333333,99.49845679,3,4,TRUE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogFileKey.java,105,0.4,1,0.1,0.05,1,42,1->105,0.2->0.4,0.2->42,10400,100,20900,3,4,TRUE,3,FALSE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogFileValue.java,1,0.2,1,0.1,0.05,1,0.2,1720->1,0.399999999999999->0.2,687.999999999998->0.2,99.94186047,50,99.97093023,3,4,TRUE,2,TRUE
2012-10-11T15:36:28Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogFileValue.java,20,0.4,1,0.1,0.05,1,8,1->20,0.2->0.4,0.2->8,1900,100,3900,3,4,TRUE,3,FALSE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogReader.java,1,0.2,1,0.1,0.05,1,0.2,3845->1,0.439215686274513->0.2,1688.7843137255->0.2,99.9739922,54.46428571,99.98815716,2,2,FALSE,2,FALSE
2012-01-25T20:29:21Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogReader.java,2440,0.35,1,0.1,0.05,1,854,1->2440,0.2->0.350000000000001,0.2->854.000000000002,243900,75,426900,2,2,FALSE,2,FALSE
2012-06-05T13:18:22Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogReader.java,540,0.5,1,0.1,0.05,1,270,2440->540,0.350000000000001->0.499999999999999,854.000000000002->269.999999999999,77.86885246,42.85714286,68.38407494,2,2,FALSE,3,TRUE
2012-08-22T19:55:43Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogReader.java,20,0.5,1,0.1,0.05,1,10,540->20,0.499999999999999->0.5,269.999999999999->10,96.2962963,2.00E-13,96.2962963,2,2,FALSE,3,TRUE
2012-12-20T19:01:50Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogReader.java,83,0.4,1,0.1,0.05,1,33.2,20->83,0.5->0.4,10->33.2,315,20,232,2,2,FALSE,3,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogService.java,848,0.2,1,0.1,0.05,1,169.6,15006->848,0.363513513513507->0.200000000000001,5454.88378378369->169.600000000001,94.3489271,44.98141264,96.89085952,2,2,FALSE,2,FALSE
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogService.java,3630,0.4,1,0.1,0.05,1,1452,848->3630,0.200000000000001->0.400000000000001,169.600000000001->1452,328.0660377,100,756.1320755,2,2,FALSE,3,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogService.java,136,0.353846154,1,0.1,0.05,1,48.12307692,3630->136,0.400000000000001->0.353846153846154,1452->48.1230769230769,96.25344353,11.53846154,96.6857385,2,2,FALSE,2,FALSE
2013-08-30T15:00:57Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogService.java,230,0.6,1,0.1,0.05,1,138,136->230,0.353846153846154->0.6,48.1230769230769->138,69.11764706,69.56521739,186.7647059,2,2,FALSE,4,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogWriter.java,1141,0.266433566,1,0.1,0.05,1,304.0006993,16733->1141,0.338287560581575->0.266433566433568,5660.56575121149->304.000699300701,93.18113907,21.24050734,94.62949972,2,2,FALSE,2,FALSE
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogWriter.java,2850,0.4,1,0.1,0.05,1,1140,1141->2850,0.266433566433568->0.4,304.000699300701->1140,149.780894,50.1312336,274.9991374,2,2,FALSE,3,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/LogWriter.java,281,0.35,1,0.1,0.05,1,98.35,2850->281,0.4->0.35,1140->98.35,90.14035088,12.5,91.37280702,2,2,FALSE,2,FALSE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/metrics/LogWriterMetrics.java,1900,0.4,1,0.1,0.05,1,760,2->1900,0.2->0.399999999999999,0.4->759.999999999998,94900,100,189900,2,2,FALSE,2,FALSE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/metrics/LogWriterMetrics.java,20,0.4,1,0.1,0.05,1,8,1900->20,0.399999999999999->0.4,759.999999999998->8,98.94736842,2.50E-13,98.94736842,2,2,FALSE,3,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/logger/metrics/LogWriterMetricsMBean.java,12,0.2,1,0.1,0.05,1,2.4,1142->12,No,228.4->2.4,98.94921191,0,98.94921191,2,2,FALSE,2,FALSE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/CoordinateRecoveryTask.java,1521,0.39895288,1,0.1,0.05,1,606.8073298,12712->1521,0.364739884393054->0.398952879581152,4636.5734104045->606.807329842932,88.03492763,9.380108031,86.91259091,5,5,FALSE,2,TRUE
2011-10-27T15:24:51Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/CoordinateRecoveryTask.java,1900,0.4,1,0.1,0.05,1,760,1521->1900,0.398952879581152->0.399999999999999,606.807329842932->759.999999999998,24.91781723,0.262467192,25.24568551,5,5,FALSE,2,TRUE
2012-08-23T20:23:30Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/CoordinateRecoveryTask.java,142,0.3625,1,0.1,0.05,1,51.475,1900->142,0.399999999999999->0.3625,759.999999999998->51.475,92.52631579,9.375,93.22697368,5,5,FALSE,2,TRUE
2013-02-27T18:43:38Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/CoordinateRecoveryTask.java,240,0.213333333,1,0.1,0.05,1,51.2,142->240,0.3625->0.213333333333333,51.475->51.1999999999999,69.01408451,41.14942529,0.534239922,5,5,FALSE,2,TRUE
2013-03-11T14:09:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/CoordinateRecoveryTask.java,390,0.6,1,0.1,0.05,1,234,240->390,0.213333333333333->0.6,51.1999999999999->234,62.5,181.25,357.03125,5,5,FALSE,4,TRUE
2013-03-12T17:51:46Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/CoordinateRecoveryTask.java,142,0.3625,1,0.1,0.05,3,51.475,390->142,0.6->0.3625,234->51.475,63.58974359,39.58333333,78.00213675,5,5,FALSE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/EventCoordinator.java,1,0.2,1,0.1,0.05,1,0.2,27->1,0.333333333333333->0.2,8.99999999999999->0.2,96.2962963,40,97.77777778,5,5,FALSE,2,TRUE
2013-07-07T15:37:10Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/EventCoordinator.java,27,0.333333333,1,0.1,0.05,1,9,1->27,0.2->0.333333333333333,0.2->8.99999999999999,2600,66.66666667,4400,5,5,FALSE,2,TRUE
2011-10-19T20:25:11Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/LiveTServerSet.java,8,0.266666667,1,0.1,0.05,1,2.133333333,1285->8,0.335828877005347->0.266666666666667,431.540106951871->2.13333333333334,99.37743191,20.59447983,99.50564657,5,5,FALSE,2,TRUE
2012-01-27T23:57:24Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/LiveTServerSet.java,255,0.301960784,1,0.1,0.05,1,77,8->255,0.266666666666667->0.301960784313726,2.13333333333334->77.0000000000001,3087.5,13.23529412,3509.375,5,5,FALSE,2,TRUE
2012-07-05T19:54:58Z,org:apache:accumulo:src/server/src/main/java/org/apache/accumulo/server/master/LiveTServerSet.java,2,0.2,1,0.1,0.05,1,0.4,255->2,0.301960784313726->0.2,77.0000000000001->0.4,99.21568627,33.76623377,99.48051948,5,5,FALSE,2,TRUE
